e_lat,e_yaw,v,v_ref,delta,a
-1.2735609342885907,0.0010047849582210944,4.155254468958528,4.166666666666667,-0.016941648869952076,0.011412197708138727
-1.294829845834311,-0.006110053826221762,4.156395688729342,4.166666666666667,-0.015096273315197866,0.010270977937325121
-0.8792268306786483,-0.0036000197335934736,4.157422786523075,4.166666666666667,-0.013503858608696151,0.009243880143592342
-0.46362102154637097,-0.0013542332429712367,4.158347174537434,4.166666666666667,-0.012132069122807353,0.008319492129232664
-0.05054800284604773,0.0006638399837739506,4.1591791237503575,4.166666666666667,-0.010953614936877146,0.007487542916309486
-0.3689083359988171,0.002486234732021142,4.159927878041988,4.166666666666667,-0.009945726352476853,0.006738788624678804
-0.7846977289606386,0.004141229474521335,4.160601756904456,4.166666666666667,-0.009089787794272289,0.006064909762210746
-1.2007046957823189,0.005654030622103345,4.161208247880677,4.166666666666667,-0.04887447126283943,0.005458418785989849
-1.3660089749875577,-0.015485823270849242,4.161754089759276,4.166666666666667,-0.04352989260705736,0.0049125769073912195
-0.9501123000803025,-0.00823481448708785,4.162245347450015,4.166666666666667,-0.038915458446744676,0.004421319216652009
-0.5348553246800597,-0.00175251442915636,4.16268747937168,4.166666666666667,-0.034938185002915165,0.003979187294986808
-0.12717671454014562,0.004067323621158803,4.163085398101179,4.166666666666667,-0.031519241863146814,0.003581268565487683
-0.30514678542228213,0.00931775426088377,4.163443524957728,4.166666666666667,-0.028592557672591903,0.0032231417089390035
-0.718998667000638,0.0140807922781927,4.163765839128622,4.166666666666667,-0.026103810825671668,0.002900827538044659
-1.1347942061531155,0.01842938627815416,4.164055921882427,4.166666666666667,-0.1134470997373039,0.002610744784240282
-1.4339916027079302,-0.05264002618804842,4.164316996360851,4.166666666666667,-0.10115058878430173,0.0023496703058158985
-1.0197857784267943,-0.03573340246641443,4.164551963391433,4.166666666666667,-0.090496833270987,0.00211470327523422
-0.6101436746328395,-0.02061696308002503,4.1647634337189565,4.166666666666667,-0.0812888901986738,0.0019032329477104426
-0.23085392491710222,-0.007045096231641068,4.164953757013728,4.166666666666667,-0.07335603677609824,0.0017129096529391319
-0.2880022106070671,0.005197851898470773,4.165125047979021,4.166666666666667,-0.06655274970654342,0.001541618687645574
-0.6790464661626681,0.01630227255441863,4.165279209847786,4.166666666666667,-0.06075781446405709,0.0013874568188807501
-1.0897786046309128,0.026437677738382348,4.165417955529675,4.166666666666667,-0.2031411101224981,0.0012487111369923198
-1.5007009490346797,-0.12828563116767988,4.165542826643374,4.166666666666667,-0.1818387197835607,0.0011238400232933543
-1.0929461644877632,-0.09764893475416692,4.165655210645703,4.166666666666667,-0.16320311024295434,0.0010114560209641965
-0.7007662815815865,-0.07021097998185422,4.165756356247799,4.166666666666667,-0.14697565277003344,0.000910310418867688
-0.376279252221518,-0.045542505088593366,4.165847387289686,4.166666666666667,-0.13291489584422067,0.0008192793769810081
-0.3816105831646435,-0.023263024263436627,4.165929315227384,4.166666666666667,-0.1208040656771652,0.0007373514392829961
-0.708939031101907,-0.0030340759036127096,4.166003050371312,4.166666666666667,-0.11045609014206077,0.0006636162953546076
-1.1008279956864209,0.015447563683311571,4.166069412000848,4.166666666666667,-0.2872863940640036,0.0005972546658190581
-1.5075247885326895,0.06468382466020994,4.16612913746743,4.166666666666667,-0.25882448518907547,0.0005375291992368858
-1.133425111413581,-0.1830697293703074,4.166182890387354,4.166666666666667,-0.23357624484216538,0.00048377627931284195
-0.7678272669220328,-0.1434211924193467,4.166231268015285,4.166666666666667,-0.21135278820079167,0.0004353986513816466
-0.5066595743197928,-0.107665412783009,4.1662748078804235,4.166666666666667,-0.19194109551594474,0.0003918587862434819
-0.5339281324977024,-0.07527954509081747,4.166313993759048,4.166666666666667,-0.1751275162529939,0.00035267290761886727
-0.8205772674058877,-0.04579202072541877,4.16634926104981,4.166666666666667,-0.16071544708718294,0.0003174056168573358
-1.191650443686444,-0.01877514140009362,4.166381001611495,4.166666666666667,-0.3972668794683638,0.00028566505517169105
-1.5033476310103828,-0.29735679773919,4.166409568117013,4.166666666666667,-0.3625462429142424,0.0002570985496541667
-1.1143055130554658,-0.2341419253942636,4.166435277971978,4.166666666666667,-0.33097699052973834,0.0002313886946891941
-0.772339049030279,-0.17687563116149452,4.166458416841447,4.166666666666667,-0.30265551100722604,0.0002082498252198306
-0.5695272688187037,-0.12483685510559184,4.16647924182397,4.166666666666667,-0.27757525019722257,0.00018742484269740345
-0.6509106818098408,-0.07735050731475202,4.166497984308239,4.166666666666667,-0.2556700207392196,0.00016868235842792956
-0.9445340562433253,-0.03378719661043306,4.166514852544082,4.166666666666667,-0.4810662541133446,0.0001518141225851366
-1.3141612037615351,0.05320410778148155,4.166530033956341,4.166666666666667,-0.44291576780262787,0.00013663271032626767
-1.4087241332813154,-0.40114029575888965,4.1665436972273735,4.166666666666667,-0.4072085204457005,0.00012296943929346327
-1.0593941464786698,-0.3292563480244888,4.166555994171302,4.166666666666667,-0.37437315674534954,0.00011067249536456103
-0.8054716875885627,-0.2637742895503776,4.166567061420839,4.166666666666667,-0.3446688324352391,9.960524582819374e-05
-0.7499279972739847,-0.20394261176099215,4.166577021945422,4.166666666666667,-0.3182287324842619,8.964472124528555e-05
-0.9273901056046865,-0.14903966465254515,4.166585986417546,4.166666666666667,-0.5295136469262267,8.068024912066818e-05
-1.2400896773730132,-0.05149757322347215,4.1665940544424585,4.166666666666667,-0.49054550071168884,7.261222420851254e-05
-1.4697928871229742,-0.44756572251308313,4.166601315664879,4.166666666666667,-0.45330731680400066,6.535100178783892e-05
-1.0981928211586711,-0.3663768857353418,4.1666078507650575,4.166666666666667,-0.41844339892060517,5.881590160949912e-05
-0.8001725928405018,-0.2922601299200327,4.166613732355218,4.166666666666667,-0.3864068184944181,5.293431144881566e-05
-0.6802562518045216,-0.22445086068161046,4.166619025786363,4.166666666666667,-0.35749178047229035,4.764088030384528e-05
-0.8190559981811412,-0.16219457838652795,4.166623789874394,4.166666666666667,-0.5356433099088932,4.287679227310548e-05
-1.122780409109485,-0.06327511408873887,4.1666280775536215,4.166666666666667,-0.49568171094607727,3.858911304543966e-05
-1.499109565621589,0.02684214874080837,4.166631936464926,4.166666666666667,-0.457279444801685,3.473020174116215e-05
-1.2225864485026035,-0.42759900045738064,4.1666354094850995,4.166666666666667,-0.4211336466210339,3.125718156749002e-05
-0.8827450684372157,-0.3529440668363737,4.166638535203257,4.166666666666667,-0.38773572038446474,2.813146341029693e-05
-0.6705167156392734,-0.28487610878881675,4.166641348349597,4.166666666666667,-0.35740045652788566,2.531831706953369e-05
-0.7099421533646014,-0.22263683671068613,4.166643880181304,4.166666666666667,-0.33030723884024,2.2786485362580322e-05
-0.9691101519320499,-0.1654924510909348,4.166646158829841,4.166666666666667,-0.42597812929589823,2.0507836826055836e-05
-1.3232022551088511,-0.0898657973637631,4.166648209613523,4.166666666666667,-0.38803978661059235,1.845705314362789e-05
-1.3018259264180518,-0.4400714083335062,4.166650055318838,4.166666666666667,-0.353083787700745,1.661134782882101e-05
-0.9045263298197116,-0.3786504642525981,4.166651716453621,4.166666666666667,-0.3213272533134114,1.4950213046205363e-05
-0.553919947426817,-0.3231734857869917,4.166653211474926,4.166666666666667,-0.29283666378490236,1.3455191741229555e-05
-0.4008409849408911,-0.27292286782933095,4.1666545569941,4.166666666666667,-0.2675749745652001,1.2109672566928964e-05
-0.6151639301688839,-0.22723148206051835,4.166655767961357,4.166666666666667,-0.24544417493704057,1.0898705309791978e-05
-0.9788335466155753,-0.1854824806128832,4.166656857831888,4.166666666666667,-0.31129329979992604,9.808834779079234e-06
-1.3774710869214795,-0.1318569232206821,4.166657838715365,4.166666666666667,-0.28010532016707473,8.827951301526582e-06
-1.2200544411150038,-0.21762758714171104,4.166658721510496,4.166666666666667,-0.25225163065410433,7.945156171196288e-06
-0.8044842819230749,-0.17467071224395259,4.166659516026113,4.166666666666667,-0.22758125895467468,7.150640554343113e-06
-0.38874759678345544,-0.13607186890056644,4.166660231090168,4.166666666666667,-0.20589455136979679,6.435576499264073e-06
0.036271419330747096,-0.10126288687289708,4.1666608746478175,4.166666666666667,-0.18697282365323964,5.7920188494264835e-06
0.4450448705351872,-0.06973251200228114,4.166661453849702,4.166666666666667,-0.17060031630984052,5.212816964750289e-06
0.8609520500063447,-0.04102006605637776,4.166661975131399,4.166666666666667,-0.1565806371478733,4.691535267831171e-06
1.2768886958964205,-0.014707934423705549,4.166662444284926,4.166666666666667,-0.18303406995932253,4.222381741136871e-06
-1.287955575704111,-0.15224698032029593,4.1666628665231,4.166666666666667,-0.16373904303432452,3.8001435669343664e-06
-0.8731346311696268,-0.12471063624870293,4.166663246537457,4.166666666666667,-0.14690916486329542,3.420129210063294e-06
0.4594640367272017,-0.10004811506200362,4.166663588550378,4.166666666666667,-0.13229008826875074,3.078116288968147e-06
0.07503343439227977,-0.07787025633237121,4.166663896362007,4.166666666666667,-0.11965021638127188,2.7703046603377857e-06
0.3823471793672546,-0.057832855836553065,4.166664173392473,4.166666666666667,-0.10878541710364746,2.4932741942151893e-06
0.7955149078409993,-0.03963010170296766,4.166664422719892,4.166666666666667,-0.09952214268284977,2.243946775060124e-06
1.210590993228044,-0.022988106122057594,4.166664647114569,4.166666666666667,-0.11017867050694169,2.0195520979982007e-06
1.3669240767307562,-0.07017082623622084,4.166664849069779,4.166666666666667,-0.09822268103095633,1.8175968881095628e-06
0.9538310816012622,-0.053747536908562044,4.166665030829468,4.166666666666667,-0.08786829429870763,1.635837199032153e-06
0.5444191179242337,-0.03906502037110915,4.166665194413188,4.166666666666667,-0.07892228765329148,1.4722534791289377e-06
0.16918706234377928,-0.02588393190304128,4.166665341638536,4.166666666666667,-0.07121752187787972,1.3250281307719547e-06
0.3266547549149109,-0.013994240649158662,4.166665474141349,4.166666666666667,-0.06461177176141682,1.1925253176059414e-06
0.7285285268008479,-0.0032106048462559045,4.166665593393881,4.166666666666667,-0.058986740208655256,1.0732727862006186e-06
1.1405442903313783,0.006631934131585027,4.166665700721159,4.166666666666667,-0.06150660372717941,9.659455075805568e-07
1.441703802851413,-0.03525931644126423,4.16666579731571,4.166666666666667,-0.05473934321034428,8.693509565560475e-07
1.0268175493034695,-0.026126971280536537,4.166665884250806,4.166666666666667,-0.04889439765640452,7.824158609892606e-07
0.6136785042226762,-0.017971406432002457,4.166665962492392,4.166666666666667,-0.04385417493725697,7.041742753344238e-07
0.2130424253326385,-0.010657689357211897,4.166666032909819,4.166666666666667,-0.03951862400885782,6.337568478897992e-07
0.2465794218122853,-0.0040678221542433946,4.166666096285504,4.166666666666667,-0.035803541436502974,5.70381162745548e-07
0.6503097590034018,0.0019019850388346526,4.166666153323621,4.166666666666667,-0.0326392907424415,5.133430462933575e-07
1.0638271934760073,0.007343798726599182,4.1666662046579255,4.166666666666667,0.054765197572032714,4.6200874148638604e-07
1.4789524175328532,-0.0017928693303375098,4.1666662508588,4.166666666666667,0.048730480057009584,4.158078672489296e-07
1.0983285567399428,-0.03786139979458092,4.1666662924395865,4.166666666666667,0.043519522908710494,3.742270804352188e-07
0.6849404114805088,-0.045119235529833546,4.166666329862295,4.166666666666667,0.03902675437410588,3.368043719476077e-07
0.28258555148441405,-0.05162699836613971,4.166666363542732,4.166666666666667,0.035162479926340154,3.031239348416648e-07
0.19597905655742484,-0.05748982772743805,4.166666393855126,4.166666666666667,0.031851281186709136,2.728115413574983e-07
0.5871485106605899,-0.06280017015385919,4.16666642113628,4.166666666666667,0.029030809813897506,2.4553038713293063e-07
0.9993996824280121,-0.06763999789690622,4.1666664456893185,4.166666666666667,0.009810613683498358,2.2097734841963756e-07
1.4143962697743535,-0.06927515255130778,4.166666467787054,4.166666666666667,0.008764300041064129,1.9887961322240244e-07
1.1910574898147792,0.14530081178956955,4.166666487675015,4.166666666666667,0.007863126154687696,1.789916517225265e-07
0.7964931077095593,0.14399026381012536,4.16666650557418,4.166666666666667,0.007088825246010559,1.6109248690554523e-07
0.44468904926280894,0.1428087731908656,4.166666521683429,4.166666666666667,0.006426132925332706,1.4498323785971934e-07
0.32958490356704173,0.14173773633098197,4.1666665361817525,4.166666666666667,0.005862512777280324,1.3048491442901877e-07
0.6058102989082935,0.1407606397047121,4.166666549230244,4.166666666666667,0.019503017556900978,1.1743642325257042e-07
0.9863383225036482,0.13750972467870692,4.166666560973886,4.166666666666667,0.01739050710956773,1.056927807496777e-07
1.388087336505245,0.13461101467604042,4.166666571543164,4.166666666666667,0.015569427545334396,9.512350285234561e-08
-1.1772944203244418,-0.040594672980895474,4.166666581055514,4.166666666666667,0.014002553852670107,8.561115283356457e-08
-0.7624988580021116,-0.04292858444823544,4.1666665896166295,4.166666666666667,0.012658594843348395,7.705003746139027e-08
-0.35190394827046106,-0.045038462913308486,4.166666597321633,4.166666666666667,0.011511590778312368,6.934503371525125e-08
-0.11548401322292759,-0.046957146097714286,4.166666604256137,4.166666666666667,0.010540513910590323,6.24105300772726e-08
-0.4999194164080055,-0.048713963452541975,4.16666661049719,4.166666666666667,0.041377996953889065,5.616947706954534e-08
-0.9130147960811466,-0.05561423470846094,4.166666616114138,4.166666666666667,0.03679806174117331,5.055252927377296e-08
1.11092230541636,0.01499387490288795,4.166666621169391,4.166666666666667,0.03284465701941181,4.549727616875998e-08
0.6948755834451008,0.009517796171915283,4.1666666257191185,4.166666666666667,0.02943667314298327,4.094754846306614e-08
0.28107876995490455,0.004610266460578938,4.166666629813873,4.166666666666667,0.026505329271891344,3.685279370557737e-08
0.15031600167986614,0.00019167683829479643,4.166666633499153,4.166666666666667,0.023992833355596856,3.3167514068566106e-08
0.5600008586772185,-0.0038078961780660947,4.166666636815904,4.166666666666667,0.021851370804788453,2.985076275052734e-08
0.9757050213004556,-0.007450371043782766,4.16666663980098,4.166666666666667,0.1481553591223106,2.6865686564292446e-08
1.3136949538178309,0.026442994066934844,4.166666642487549,4.166666666666667,0.13206458127172285,2.417911826313457e-08
0.8987761027375806,0.004303367939034963,4.166666644905461,4.166666666666667,0.11807585621470608,2.1761206170367586e-08
0.4889182588874058,-0.015467909953877701,4.166666647081581,4.166666666666667,0.1059491945242709,1.9585085553330828e-08
0.1398077867288641,-0.0331924794429419,4.16666664904009,4.166666666666667,0.09547144006049577,1.7626576642726377e-08
0.38623676195554235,-0.04915290755904511,4.166666650802748,4.166666666666667,0.08645715819381367,1.586391906727158e-08
0.7922858736254829,-0.06359844451202878,4.166666652389139,4.166666666666667,0.07874880223939154,1.4277527604633633e-08
1.2061913113262437,-0.07675044290629529,4.166666653816892,4.166666666666667,0.07221693337994871,1.2849774577716744e-08
1.6218645894341683,-0.08880756617034713,4.16666665510187,4.166666666666667,0.2074753430145596,1.156479711994507e-08
1.2491345623442554,0.18723330228555302,4.166666656258349,4.166666666666667,0.18690790032024435,1.040831776322193e-08
0.8658154326389074,0.15571409134951253,4.166666657299181,4.166666666666667,0.16896784518290528,9.367486342171105e-09
0.5451119883496445,0.12728168446942867,4.166666658235929,4.166666666666667,0.15342015090060435,8.430737885589679e-09
0.44965167703783104,0.10150913211949586,4.166666659079003,4.166666666666667,0.14005091828071292,7.587663830577185e-09
0.6810751306169937,0.07801349468942398,4.1666666598377695,4.166666666666667,0.2833344281903729,6.828897447519466e-09
1.0398070813536526,0.02948550349065293,4.16666666052066,4.166666666666667,0.25673205785932296,6.14600725867831e-09
1.4359637756334098,-0.014268723536783767,4.1666666611352605,4.166666666666667,0.23325661247113388,5.531406443992637e-09
1.2814648508709043,0.19783360516205573,4.166666661688401,4.166666666666667,0.21273348014435015,4.978265799593373e-09
0.8965150634839609,0.16183330874789137,4.166666662186228,4.166666666666667,0.19497880193429834,4.480439130816194e-09
0.5703051970960246,0.12891867858966943,4.166666662634272,4.166666666666667,0.37661006318147533,4.032394862463207e-09
0.45402842500977353,0.06300413095616042,4.166666663037511,4.166666666666667,0.3444753390876152,3.629155642670412e-09
0.6773482841102922,0.003207425494037963,4.166666663400427,4.166666666666667,0.3155636683940233,3.266239723132003e-09
1.0392458707631607,-0.051204753779645173,4.166666663727051,4.166666666666667,0.2899094887358962,2.9396156620009606e-09
1.270618419634266,0.2592378788275065,4.166666664021013,4.166666666666667,0.26747963659276136,2.6456543622543904e-09
0.9128150606850162,0.21356344374008973,4.166666664285578,4.166666666666667,0.4540351041687505,2.3810891036646353e-09
0.6486461993441657,0.13222319773365898,4.166666664523687,4.166666666666667,0.4184984406649231,2.142980015662488e-09
0.6290167928585846,0.05809440761621287,4.166666664737985,4.166666666666667,0.3857572806679834,1.928682102914081e-09
0.8686926035089328,-0.009589579797730341,4.166666664930853,4.166666666666667,0.35611078603761737,1.7358141590761988e-09
1.1844162750876268,0.3600359665566173,4.166666665104434,4.166666666666667,0.32973217805304994,1.5622330096221049e-09
0.8599170078565818,0.30299835803230923,4.166666665260657,4.166666666666667,0.5032160926521874,1.4060095310242104e-09
0.673729555001864,0.21125072838089798,4.166666665401259,4.166666666666667,0.46702751828277816,1.2654082226504215e-09
0.7526385400348989,0.1272120526233671,4.166666665527799,4.166666666666667,0.4331266704254535,1.1388676668389053e-09
1.0354120330427112,0.05014358875384861,4.166666665641686,4.166666666666667,0.4020041820747823,1.0249809889728567e-09
1.0244097042849376,0.357862344740135,4.166666665744184,4.166666666666667,0.37400454608576733,9.224825348042032e-10
0.7008413595640601,0.2924494556804391,4.166666665836432,4.166666666666667,0.5821620734953489,8.302345477773088e-10
0.5565206146621251,0.18273896048865979,4.166666665919456,4.166666666666667,0.5411860083891339,7.472111818174199e-10
0.7254598883605441,0.08256513869087767,4.1666666659941765,4.166666666666667,0.5006748563659011,6.724905077248877e-10
1.0650423638971884,-0.008631374290981597,4.166666666061426,4.166666666666667,0.4615845694770217,6.05241190498873e-10
1.0921153567617645,0.3814920150128236,4.16666666612195,4.166666666666667,0.4246539853506489,5.447171602668277e-10
0.7520564796594369,0.30613096030054887,4.166666666176422,4.166666666666667,0.3904081765389547,4.90245177786619e-10
0.5652764203730342,0.2375422703413852,4.166666666225447,4.166666666666667,0.3591848075698161,4.412203935544312e-10
0.67288836918406,0.17496352888868572,4.166666666269569,4.166666666666667,0.33117404991880195,3.970983541989881e-10
0.9808122277488559,0.11765733069687823,4.166666666309278,4.166666666666667,0.3064642067452205,3.573887852326152e-10
1.008128753043885,0.4398293251407903,4.166666666345017,4.166666666666667,0.4786163927096023,3.2165026198072155e-10
0.618191414643906,0.3533537426920832,4.166666666377182,4.166666666666667,0.44009401893858024,2.894848805112815e-10
0.34187263305936255,0.2748711778437549,4.1666666664061305,4.166666666666667,0.40403086650226433,2.6053648127799534e-10
0.46930361045950447,0.2036123851367746,4.166666666432184,4.166666666666667,0.3708518149309203,2.3448265551451186e-10
0.8305371605039193,0.13880514415887735,4.166666666455632,4.166666666666667,0.34080772936446313,2.1103474523442856e-10
1.2335997338281437,0.07969748777218832,4.166666666476735,4.166666666666667,0.3140192521527639,1.8993162598235358e-10
1.6467611303050247,0.02557000302799395,4.166666666495728,4.166666666666667,0.2905229592401064,1.709388186554861e-10
1.806109118387711,0.478645487869247,4.166666666512822,4.166666666666667,0.3396273746806491,1.538449367899375e-10
1.3900670780292808,0.4197592076328527,4.166666666528206,4.166666666666667,0.3067502305848317,1.3846079838231162e-10
0.9777639187830214,0.3669678757341761,4.166666666542052,4.166666666666667,0.27720910479378824,1.2461498499760637e-10
0.5792199307666769,0.3195453634641008,4.166666666554513,4.166666666666667,0.2509231780495098,1.1215384176921361e-10
0.2670914787644045,0.27682444310615617,4.166666666565728,4.166666666666667,0.2277417849399097,1.0093881286366013e-10
0.40394115530318814,0.23819734316019714,4.166666666575822,4.166666666666667,0.20747966578177246,9.084466512376821e-11
0.7810360998869061,0.20311250629326905,4.166666666584907,4.166666666666667,0.18994446126906087,8.176037624707533e-11
-1.1876881141245124,0.1710687987550652,4.166666666593082,4.166666666666667,0.2117221525845989,7.358469389373568e-11
-1.3726696549637896,0.1359355195331733,4.166666666600441,4.166666666666667,0.18915362660751292,6.622613568652014e-11
-0.9689566739169349,0.10402846919220954,4.166666666607063,4.166666666666667,0.16937027382022726,5.9603877389236e-11
-0.5775545240239731,0.07552703412228245,4.166666666613024,4.166666666666667,0.1521054733550021,5.3643312014628464e-11
-0.2638081233076752,0.04997878861930305,4.166666666618388,4.166666666666667,0.13710543457650987,4.827871435963971e-11
-0.38438570542640843,0.026983614971044734,4.166666666623216,4.166666666666667,0.12413808010646962,4.3450576470149826e-11
-0.7539974812030082,0.006186997931037386,4.166666666627561,4.166666666666667,0.11299861086943466,3.9105607640976814e-11
-1.1541786037275676,-0.012726673400334843,4.166666666631472,4.166666666666667,0.1035133634993447,3.519495805903716e-11
-1.5616376346528709,-0.03004078520064768,4.166666666634992,4.166666666666667,0.13371024167765963,3.1675106981765566e-11
-1.212031403011566,0.05485613106512277,4.166666666638159,4.166666666666667,0.11971783407800242,2.850786273711492e-11
-0.8028422939813762,0.034807284647825565,4.16666666664101,4.166666666666667,0.1075939517371413,2.5656810009877518e-11
-0.4053871883086119,0.016805439818420087,4.166666666643576,4.166666666666667,0.09712802234447143,2.3090862555363856e-11
-0.16982507036942293,0.0005663381846914284,4.166666666645885,4.166666666666667,0.08813755718557503,2.078159866414353e-11
-0.4882072998167623,-0.0141614106192125,4.166666666647964,4.166666666666667,0.08046865244295386,1.8703261162045237e-11
-0.8905149063119965,-0.02760187514037371,4.166666666649834,4.166666666666667,0.12137870891604309,1.6832757410156773e-11
-1.301125738386193,-0.04793159599944952,4.166666666651517,4.166666666666667,0.10851166854427803,1.5149659304825036e-11
1.3672800464097512,0.06017100454237756,4.1666666666530325,4.166666666666667,0.09736889028109338,1.3634426920816622e-11
